Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781940765,10,,Aggregated,0.300000,0.000000,4,4,5,5,5,8,24000,29000,29000,29000,29000,52,20,4,1026.7288701731138,1.78941699959978,29290.410916999463,115.1923076923077
1781940766,10,,Aggregated,0.400000,0.000000,4,4,4,5,5,8,24000,29000,29000,29000,29000,53,20,4,1007.4392028113749,1.78941699959978,29290.410916999463,113.30188679245283
1781940767,10,,Aggregated,0.400000,0.000000,4,4,4,5,5,8,24000,29000,29000,29000,29000,53,20,4,1007.4392028113749,1.78941699959978,29290.410916999463,113.30188679245283
1781940768,10,,Aggregated,0.500000,0.000000,4,4,4,5,5,8,24000,29000,29000,29000,29000,54,20,4,988.8184583148729,1.78941699959978,29290.410916999463,111.48148148148148
1781940769,10,,Aggregated,0.500000,0.000000,4,4,4,5,5,8,24000,29000,29000,29000,29000,54,20,4,988.8184583148729,1.78941699959978,29290.410916999463,111.48148148148148
1781940770,10,,Aggregated,0.500000,0.000000,4,4,4,5,5,8,24000,29000,29000,29000,29000,55,20,4,970.9037522545921,1.78941699959978,29290.410916999463,109.72727272727273
1781940771,10,,Aggregated,0.500000,0.000000,4,4,4,5,5,8,24000,29000,29000,29000,29000,56,20,4,953.6157455179039,1.78941699959978,29290.410916999463,108.03571428571429
1781940772,10,,Aggregated,0.500000,0.000000,4,4,4,5,5,8,24000,29000,29000,29000,29000,56,20,4,953.6157455179039,1.78941699959978,29290.410916999463,108.03571428571429
1781940773,10,,Aggregated,0.500000,0.000000,4,4,4,5,5,8,24000,29000,29000,29000,29000,57,20,4,936.9476578772344,1.78941699959978,29290.410916999463,106.40350877192982
1781940774,10,,Aggregated,0.500000,0.000000,4,4,4,5,5,8,24000,29000,29000,29000,29000,57,20,4,936.9476578772344,1.78941699959978,29290.410916999463,106.40350877192982
1781940775,10,,Aggregated,0.500000,0.000000,4,4,4,5,6,24000,29000,50000,50000,50000,50000,59,20,4,1745.3388050678275,1.78941699959978,49564.86749999931,131.3050847457627
1781940776,10,,Aggregated,0.500000,0.000000,4,4,4,5,6,24000,29000,50000,50000,50000,50000,59,20,4,1745.3388050678275,1.78941699959978,49564.86749999931,131.3050847457627
1781940777,10,,Aggregated,0.500000,0.000000,4,4,5,5,6,24000,29000,50000,50000,50000,50000,60,20,4,1716.3523791500363,1.78941699959978,49564.86749999931,129.36666666666667
1781940778,10,,Aggregated,0.600000,0.000000,4,4,4,5,6,8,29000,50000,50000,50000,50000,61,20,4,1688.2675088524936,1.78941699959978,49564.86749999931,127.49180327868852
1781940779,10,,Aggregated,0.600000,0.000000,4,4,4,5,6,8,29000,50000,50000,50000,50000,63,20,4,1634.778674571458,1.78941699959978,49564.86749999931,152.8095238095238
1781940780,10,,Aggregated,0.600000,0.000000,4,4,4,5,6,8,29000,50000,50000,50000,50000,63,20,4,1634.778674571458,1.78941699959978,49564.86749999931,152.8095238095238
1781940781,10,,Aggregated,0.700000,0.000000,4,4,4,5,6,8,29000,50000,50000,50000,50000,65,20,4,1584.5690307384828,1.78941699959978,49564.86749999931,148.56923076923076
1781940782,10,,Aggregated,0.700000,0.000000,4,4,4,5,6,8,29000,50000,50000,50000,50000,65,20,4,1584.5690307384828,1.78941699959978,49564.86749999931,148.56923076923076
1781940783,10,,Aggregated,0.800000,0.000000,4,4,4,5,6,8,29000,50000,50000,50000,50000,66,20,4,1560.6261805151835,1.78941699959978,49564.86749999931,146.54545454545453
1781940784,10,,Aggregated,0.900000,0.000000,4,4,4,5,6,24000,50000,58000,58000,58000,58000,68,20,4,2369.9995011911865,1.78941699959978,58154.46641699964,176.83823529411765
1781940785,10,,Aggregated,0.900000,0.000000,4,4,4,5,6,24000,50000,58000,58000,58000,58000,68,20,4,2369.9995011911865,1.78941699959978,58154.46641699964,176.83823529411765
1781940786,10,,Aggregated,0.900000,0.000000,4,4,4,5,6,24000,50000,58000,58000,58000,58000,69,20,4,2335.6906660289987,1.78941699959978,58154.46641699964,174.4927536231884
1781940787,10,,Aggregated,1.100000,0.000000,4,4,4,5,6,24000,50000,58000,58000,58000,58000,70,20,4,2302.3810184142867,1.78941699959978,58154.46641699964,172.21428571428572
1781940788,10,,Aggregated,1.100000,0.000000,4,4,4,5,6,24000,50000,58000,58000,58000,58000,70,20,4,2302.3810184142867,1.78941699959978,58154.46641699964,172.21428571428572
1781940789,10,,Aggregated,1.000000,0.000000,4,4,4,5,6,24000,50000,58000,58000,58000,58000,71,20,4,2270.0130944507127,1.78941699959978,58154.46641699964,196.16901408450704
1781940790,10,,Aggregated,1.000000,0.000000,4,4,4,5,6,24000,50000,58000,58000,58000,58000,71,20,4,2270.0130944507127,1.78941699959978,58154.46641699964,196.16901408450704
1781940791,10,,Aggregated,0.900000,0.000000,4,4,4,5,6,24000,50000,58000,58000,58000,58000,72,20,4,2238.5425317916593,1.78941699959978,58154.46641699964,193.65277777777777
1781940792,10,,Aggregated,0.800000,0.000000,4,4,4,5,6,24000,50000,58000,58000,58000,58000,73,20,4,2207.973988547926,1.78941699959978,58154.46641699964,191.2054794520548
1781940793,10,,Aggregated,0.800000,0.000000,4,4,4,5,6,24000,50000,58000,58000,58000,58000,74,20,4,2178.2239520945604,1.78941699959978,58154.46641699964,213.4189189189189
1781940794,10,,Aggregated,0.800000,0.000000,4,4,4,5,6,24000,50000,58000,58000,58000,58000,74,20,4,2178.2239520945604,1.78941699959978,58154.46641699964,213.4189189189189
1781940795,10,,Aggregated,0.800000,0.000000,4,4,4,5,6,24000,50000,58000,58000,58000,58000,75,20,4,2149.2364505199657,1.78941699959978,58154.46641699964,210.77333333333334
1781940796,10,,Aggregated,0.800000,0.000000,4,4,5,5,6,24000,50000,58000,58000,58000,58000,76,20,4,2121.022166631543,1.78941699959978,58154.46641699964,208.19736842105263
1781940797,10,,Aggregated,0.800000,0.000000,4,4,5,5,6,24000,50000,58000,58000,58000,58000,76,20,4,2121.022166631543,1.78941699959978,58154.46641699964,208.19736842105263
1781940798,10,,Aggregated,0.800000,0.000000,4,4,5,5,6,24000,50000,58000,58000,58000,58000,76,20,4,2121.022166631543,1.78941699959978,58154.46641699964,208.19736842105263
1781940799,10,,Aggregated,0.800000,0.000000,4,4,5,5,6,24000,50000,58000,58000,58000,58000,76,20,4,2121.022166631543,1.78941699959978,58154.46641699964,208.19736842105263
1781940800,10,,Aggregated,0.800000,0.000000,4,4,5,5,6,24000,50000,58000,58000,58000,58000,76,20,4,2121.022166631543,1.78941699959978,58154.46641699964,208.19736842105263
1781940801,10,,Aggregated,0.600000,0.000000,4,4,5,5,6,29000,58000,75000,75000,75000,75000,77,20,4,3061.5166000778872,1.78941699959978,74539.09354200005,247.25974025974025
1781940802,10,,Aggregated,0.600000,0.000000,4,4,5,5,6,29000,58000,75000,75000,75000,75000,77,20,4,3061.5166000778872,1.78941699959978,74539.09354200005,247.25974025974025
1781940804,10,,Aggregated,0.600000,0.000000,4,4,5,5,6,29000,58000,75000,75000,75000,75000,77,20,4,3061.5166000778872,1.78941699959978,74539.09354200005,247.25974025974025
1781940805,10,,Aggregated,0.600000,0.000000,4,4,5,5,6,29000,58000,75000,75000,75000,75000,77,20,4,3061.5166000778872,1.78941699959978,74539.09354200005,247.25974025974025
1781940806,10,,Aggregated,0.600000,0.000000,4,4,5,5,6,29000,58000,75000,75000,75000,75000,77,20,4,3061.5166000778872,1.78941699959978,74539.09354200005,247.25974025974025
1781940807,10,,Aggregated,0.600000,0.000000,4,4,5,5,6,29000,58000,75000,75000,75000,75000,77,20,4,3061.5166000778872,1.78941699959978,74539.09354200005,247.25974025974025
1781940808,10,,Aggregated,0.600000,0.000000,4,4,5,5,6,29000,58000,75000,75000,75000,75000,77,20,4,3061.5166000778872,1.78941699959978,74539.09354200005,247.25974025974025
1781940809,10,,Aggregated,0.600000,0.000000,4,4,5,5,6,29000,58000,75000,75000,75000,75000,77,20,4,3061.5166000778872,1.78941699959978,74539.09354200005,247.25974025974025
1781940810,10,,Aggregated,0.600000,0.000000,4,4,5,5,6,29000,58000,75000,75000,75000,75000,77,20,4,3061.5166000778872,1.78941699959978,74539.09354200005,247.25974025974025
1781940811,10,,Aggregated,0.600000,0.000000,4,4,5,5,6,29000,58000,75000,75000,75000,75000,77,20,4,3061.5166000778872,1.78941699959978,74539.09354200005,247.25974025974025
1781940812,10,,Aggregated,0.600000,0.000000,4,4,5,5,6,29000,58000,75000,75000,75000,75000,77,20,4,3061.5166000778872,1.78941699959978,74539.09354200005,247.25974025974025
1781940813,10,,Aggregated,0.600000,0.000000,4,4,5,5,6,29000,58000,75000,75000,75000,75000,77,20,4,3061.5166000778872,1.78941699959978,74539.09354200005,247.25974025974025
1781940814,10,,Aggregated,0.600000,0.000000,4,4,5,5,6,29000,58000,75000,75000,75000,75000,77,20,4,3061.5166000778872,1.78941699959978,74539.09354200005,247.25974025974025
1781940815,10,,Aggregated,0.000000,0.000000,4,4,5,5,7,50000,75000,87000,87000,87000,87000,78,20,4,4138.721577961499,1.78941699959978,87083.50487499956,269.1923076923077
1781940816,10,,Aggregated,0.000000,0.000000,4,4,5,5,7,50000,75000,87000,87000,87000,87000,78,20,4,4138.721577961499,1.78941699959978,87083.50487499956,269.1923076923077
1781940817,10,,Aggregated,0.000000,0.000000,4,4,5,5,7,50000,75000,87000,87000,87000,87000,79,20,4,4086.405176658192,1.78941699959978,87083.50487499956,265.9746835443038
1781940818,10,,Aggregated,0.100000,0.000000,4,4,5,5,8,50000,75000,87000,87000,87000,87000,80,20,4,4035.431106737451,1.78941699959978,87083.50487499956,262.8375
1781940819,10,,Aggregated,0.100000,0.000000,4,4,5,5,8,50000,75000,87000,87000,87000,87000,80,20,4,4035.431106737451,1.78941699959978,87083.50487499956,262.8375
1781940820,10,,Aggregated,0.100000,0.000000,4,4,5,5,8,50000,75000,87000,87000,87000,87000,80,20,4,4035.431106737451,1.78941699959978,87083.50487499956,262.8375
1781940821,10,,Aggregated,0.300000,0.000000,4,4,5,5,8,29000,75000,87000,87000,87000,87000,81,20,4,3985.7051722962447,1.78941699959978,87083.50487499956,288.44444444444446
1781940822,10,,Aggregated,0.300000,0.000000,4,4,5,5,8,29000,75000,87000,87000,87000,87000,81,20,4,3985.7051722962447,1.78941699959978,87083.50487499956,288.44444444444446
1781940823,10,,Aggregated,0.300000,0.000000,4,4,5,5,8,29000,75000,87000,87000,87000,87000,82,20,4,3937.177725585304,1.78941699959978,87083.50487499956,285.109756097561
1781940824,10,,Aggregated,0.300000,0.000000,4,4,5,5,8,29000,75000,87000,87000,87000,87000,82,20,4,3937.177725585304,1.78941699959978,87083.50487499956,285.109756097561
1781940825,10,,Aggregated,0.400000,0.000000,4,4,5,5,8,29000,75000,87000,87000,87000,87000,83,20,4,3889.797168650553,1.78941699959978,87083.50487499956,292.8313253012048
1781940826,10,,Aggregated,0.400000,0.000000,4,4,5,5,8,29000,75000,87000,87000,87000,87000,83,20,4,3889.797168650553,1.78941699959978,87083.50487499956,292.8313253012048
1781940827,10,,Aggregated,0.500000,0.000000,4,4,5,5,8,29000,75000,87000,87000,87000,87000,84,20,4,3843.5246983928137,1.78941699959978,87083.50487499956,289.5238095238095
1781940828,10,,Aggregated,0.500000,0.000000,4,4,5,5,8,29000,75000,87000,87000,87000,87000,84,20,4,3843.5246983928137,1.78941699959978,87083.50487499956,289.5238095238095
1781940829,10,,Aggregated,0.500000,0.000000,4,4,5,5,8,29000,75000,87000,87000,87000,87000,85,20,4,3798.368452423485,1.78941699959978,87083.50487499956,305.9647058823529
1781940830,10,,Aggregated,0.500000,0.000000,4,4,5,5,8,29000,75000,87000,87000,87000,87000,85,20,4,3798.368452423485,1.78941699959978,87083.50487499956,305.9647058823529
1781940831,10,,Aggregated,0.400000,0.000000,4,4,5,5,8,29000,75000,87000,87000,87000,87000,86,20,4,3754.250972848789,1.78941699959978,87083.50487499956,313.1744186046512
1781940832,10,,Aggregated,0.400000,0.000000,4,4,5,5,8,29000,75000,87000,87000,87000,87000,86,20,4,3754.250972848789,1.78941699959978,87083.50487499956,313.1744186046512
1781940833,10,,Aggregated,0.400000,0.000000,4,4,5,5,8,29000,75000,87000,87000,87000,87000,86,20,4,3754.250972848789,1.78941699959978,87083.50487499956,313.1744186046512
1781940834,10,,Aggregated,0.500000,0.000000,4,4,5,5,8,29000,75000,87000,87000,87000,87000,87,20,4,3711.1409267011036,1.78941699959978,87083.50487499956,309.7471264367816
1781940835,10,,Aggregated,0.400000,0.000000,4,4,5,5,8,50000,87000,103000,103000,103000,103000,88,20,4,4839.422614090856,1.78941699959978,102999.9294169993,332.97727272727275
