Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781940203,10,,Aggregated,0.700000,0.000000,5,9,10,11,30000,51000,56000,56000,56000,56000,56000,39,0,5,5338.4469604101105,2.6994170002581086,55572.631916998944,332.38461538461536
1781940204,10,,Aggregated,0.800000,0.000000,5,9,9,11,22000,34000,56000,56000,56000,56000,56000,41,0,5,5078.208458268176,2.6994170002581086,55572.631916998944,316.9024390243902
1781940205,10,,Aggregated,0.800000,0.000000,5,9,9,11,22000,34000,56000,56000,56000,56000,56000,42,0,5,4957.383207261827,2.6994170002581086,55572.631916998944,309.7142857142857
1781940206,10,,Aggregated,0.800000,0.000000,5,9,9,11,22000,34000,56000,56000,56000,56000,56000,42,0,5,4957.383207261827,2.6994170002581086,55572.631916998944,309.7142857142857
1781940207,10,,Aggregated,1.000000,0.000000,5,9,9,11,30000,51000,61000,61000,61000,61000,61000,45,0,5,5990.1148295555095,2.6994170002581086,61338.19341700109,340.3333333333333
1781940208,10,,Aggregated,1.000000,0.000000,5,9,9,11,30000,51000,61000,61000,61000,61000,61000,45,0,5,5990.1148295555095,2.6994170002581086,61338.19341700109,340.3333333333333
1781940209,10,,Aggregated,1.000000,0.000000,5,9,9,11,30000,51000,61000,61000,61000,61000,61000,46,0,5,5859.960117673877,2.6994170002581086,61338.19341700109,333.2608695652174
1781940210,10,,Aggregated,1.000000,0.000000,5,9,9,11,30000,51000,61000,61000,61000,61000,61000,47,0,5,5735.346395319135,2.6994170002581086,61338.19341700109,374.59574468085106
1781940211,10,,Aggregated,1.000000,0.000000,5,9,9,11,34000,56000,65000,65000,65000,65000,65000,49,0,5,6826.4947397347005,2.595625001049484,64934.366041999965,381.2244897959184
1781940212,10,,Aggregated,1.000000,0.000000,5,9,9,11,34000,56000,65000,65000,65000,65000,65000,49,0,5,6826.4947397347005,2.595625001049484,64934.366041999965,381.2244897959184
1781940213,10,,Aggregated,1.100000,0.000000,5,9,9,11,34000,56000,65000,65000,65000,65000,65000,50,0,4,6690.005648260014,2.0401660003699362,64934.366041999965,373.9
1781940214,10,,Aggregated,1.100000,0.000000,5,9,9,11,34000,56000,65000,65000,65000,65000,65000,50,0,4,6690.005648260014,2.0401660003699362,64934.366041999965,373.9
1781940215,10,,Aggregated,1.100000,0.000000,5,9,9,11,34000,56000,65000,65000,65000,65000,65000,50,0,4,6690.005648260014,2.0401660003699362,64934.366041999965,373.9
1781940216,10,,Aggregated,1.100000,0.000000,5,9,9,11,34000,56000,65000,65000,65000,65000,65000,50,0,4,6690.005648260014,2.0401660003699362,64934.366041999965,373.9
1781940217,10,,Aggregated,1.100000,0.000000,5,9,9,11,34000,56000,65000,65000,65000,65000,65000,50,0,4,6690.005648260014,2.0401660003699362,64934.366041999965,373.9
1781940218,10,,Aggregated,1.100000,0.000000,5,9,9,11,34000,56000,65000,65000,65000,65000,65000,50,0,4,6690.005648260014,2.0401660003699362,64934.366041999965,373.9
1781940219,10,,Aggregated,1.100000,0.000000,5,9,9,11,34000,56000,65000,65000,65000,65000,65000,50,0,4,6690.005648260014,2.0401660003699362,64934.366041999965,373.9
1781940220,10,,Aggregated,0.700000,0.000000,5,9,10,11,34000,61000,65000,72000,72000,72000,72000,51,0,5,7976.04143049024,2.0401660003699362,72277.83054200154,411.05882352941177
1781940221,10,,Aggregated,0.500000,0.000000,5,9,10,11,34000,61000,65000,72000,72000,72000,72000,52,0,5,7822.832643365405,2.0401660003699362,72277.83054200154,428.1923076923077
1781940222,10,,Aggregated,0.500000,0.000000,5,9,10,11,34000,61000,65000,72000,72000,72000,72000,52,0,5,7822.832643365405,2.0401660003699362,72277.83054200154,428.1923076923077
1781940223,10,,Aggregated,0.500000,0.000000,5,9,10,11,34000,61000,65000,72000,72000,72000,72000,52,0,5,7822.832643365405,2.0401660003699362,72277.83054200154,428.1923076923077
1781940224,10,,Aggregated,0.300000,0.000000,5,9,9,11,34000,61000,65000,72000,72000,72000,72000,53,0,5,7675.276935471734,2.0401660003699362,72277.83054200154,420.39622641509436
1781940225,10,,Aggregated,0.200000,0.000000,5,9,10,14,51000,65000,72000,76000,76000,76000,76000,54,0,5,8938.501621851883,2.0401660003699362,75889.40999999977,455.1111111111111
1781940226,10,,Aggregated,0.200000,0.000000,5,9,10,14,51000,65000,72000,76000,76000,76000,76000,54,0,5,8938.501621851883,2.0401660003699362,75889.40999999977,455.1111111111111
1781940227,10,,Aggregated,0.200000,0.000000,5,9,10,14,51000,65000,72000,76000,76000,76000,76000,54,0,5,8938.501621851883,2.0401660003699362,75889.40999999977,455.1111111111111
1781940228,10,,Aggregated,0.200000,0.000000,5,9,10,14,51000,65000,72000,76000,76000,76000,76000,54,0,5,8938.501621851883,2.0401660003699362,75889.40999999977,455.1111111111111
1781940229,10,,Aggregated,0.200000,0.000000,5,9,10,14,51000,65000,72000,76000,76000,76000,76000,54,0,5,8938.501621851883,2.0401660003699362,75889.40999999977,455.1111111111111
1781940230,10,,Aggregated,0.400000,0.000000,5,9,11,14000,56000,72000,72000,76000,76000,76000,76000,55,0,5,10080.575190090962,2.0401660003699362,75889.40999999977,471.45454545454544
1781940231,10,,Aggregated,0.400000,0.000000,5,9,11,14000,56000,72000,72000,76000,76000,76000,76000,55,0,5,10080.575190090962,2.0401660003699362,75889.40999999977,471.45454545454544
1781940232,10,,Aggregated,0.400000,0.000000,5,9,11,14000,56000,72000,72000,76000,76000,76000,76000,55,0,5,10080.575190090962,2.0401660003699362,75889.40999999977,471.45454545454544
1781940233,10,,Aggregated,0.300000,0.000000,5,9,11,14,56000,72000,72000,76000,76000,76000,76000,56,0,5,9900.629951571482,2.0401660003699362,75889.40999999977,463.30357142857144
1781940234,10,,Aggregated,0.300000,0.000000,5,9,11,14,56000,72000,72000,76000,76000,76000,76000,56,0,5,9900.629951571482,2.0401660003699362,75889.40999999977,463.30357142857144
1781940235,10,,Aggregated,0.300000,0.000000,5,9,11,14,56000,72000,72000,76000,76000,76000,76000,56,0,5,9900.629951571482,2.0401660003699362,75889.40999999977,463.30357142857144
1781940236,10,,Aggregated,0.400000,0.000000,5,9,11,14000,61000,72000,73000,76000,76000,76000,76000,58,0,5,10812.86028012073,2.0401660003699362,75889.40999999977,524.6896551724138
1781940237,10,,Aggregated,0.300000,0.000000,5,9,11,14000,61000,72000,73000,76000,76000,76000,76000,59,0,5,10629.701285966126,2.0401660003699362,75889.40999999977,516.0508474576271
1781940238,10,,Aggregated,0.300000,0.000000,5,9,11,14000,61000,72000,73000,76000,76000,76000,76000,60,0,5,10452.602892300001,2.0401660003699362,75889.40999999977,507.7
1781940239,10,,Aggregated,0.300000,0.000000,5,9,11,14000,61000,72000,73000,76000,76000,76000,76000,60,0,5,10452.602892300001,2.0401660003699362,75889.40999999977,507.7
1781940240,10,,Aggregated,0.400000,0.000000,5,9,10,14,56000,72000,73000,76000,76000,76000,76000,61,0,5,10281.340943245894,2.0401660003699362,75889.40999999977,499.62295081967216
1781940241,10,,Aggregated,0.500000,0.000000,5,9,10,14,56000,72000,73000,76000,76000,76000,76000,62,0,5,10115.558849403224,2.0401660003699362,75889.40999999977,491.80645161290323
1781940242,10,,Aggregated,0.700000,0.000000,5,9,10,14,56000,72000,73000,76000,76000,76000,76000,63,0,5,9955.046875603171,2.0401660003699362,75889.40999999977,505.4761904761905
1781940243,10,,Aggregated,0.700000,0.000000,5,9,10,14,56000,72000,73000,76000,76000,76000,76000,63,0,5,9955.046875603171,2.0401660003699362,75889.40999999977,505.4761904761905
1781940244,10,,Aggregated,0.700000,0.000000,5,9,10,14,56000,72000,73000,76000,76000,76000,76000,63,0,5,9955.046875603171,2.0401660003699362,75889.40999999977,505.4761904761905
1781940245,10,,Aggregated,0.700000,0.000000,5,9,10,14,56000,72000,73000,76000,76000,76000,76000,64,0,5,9799.575134718738,2.0401660003699362,75889.40999999977,532.109375
1781940246,10,,Aggregated,0.700000,0.000000,5,9,10,14,61000,72000,76000,77000,77000,77000,77000,66,0,5,10671.362755636384,2.0401660003699362,77131.26029200066,552.4848484848485
1781940247,10,,Aggregated,0.700000,0.000000,5,9,10,14,61000,72000,76000,77000,77000,77000,77000,66,0,5,10671.362755636384,2.0401660003699362,77131.26029200066,552.4848484848485
1781940248,10,,Aggregated,0.700000,0.000000,5,9,10,14,61000,72000,76000,77000,77000,77000,77000,66,0,5,10671.362755636384,2.0401660003699362,77131.26029200066,552.4848484848485
1781940249,10,,Aggregated,0.800000,0.000000,5,9,10,14,61000,72000,76000,77000,77000,77000,77000,67,0,5,10512.198869970154,2.0401660003699362,77131.26029200066,544.4626865671642
1781940250,10,,Aggregated,0.800000,0.000000,5,9,10,14,61000,72000,76000,77000,77000,77000,77000,67,0,5,10512.198869970154,2.0401660003699362,77131.26029200066,544.4626865671642
1781940251,10,,Aggregated,0.800000,0.000000,5,9,10,14,61000,72000,76000,77000,77000,77000,77000,67,0,5,10512.198869970154,2.0401660003699362,77131.26029200066,544.4626865671642
